sample_id,system,split,language,mixture_type,noise_type,noise_category,is_impulsive,target_snr,actual_snr,clean_path,noisy_path,enhanced_path,si_snr_noisy,si_snr_enhanced,si_snr_improvement,si_sdr_noisy,si_sdr_enhanced,si_sdr_improvement,stoi_noisy,stoi_enhanced,stoi_improvement,estoi_noisy,estoi_enhanced,estoi_improvement,pesq_noisy,pesq_enhanced,pesq_improvement,dnsmos_sig_noisy,dnsmos_bak_noisy,dnsmos_ovrl_noisy,dnsmos_sig_enhanced,dnsmos_bak_enhanced,dnsmos_ovrl_enhanced,peak_attenuation_db_mean,residual_energy_ratio_mean,iisrt_mean_ms,rsdd_mean_ms
IG_023639,Impulse Guard,test,unknown,normal_noise,non_stationary,siren,False,5.0,4.999999046325684,data/mixtures/test/clean/IG_023639.wav,data/mixtures/test/noisy/IG_023639.wav,data/enhanced/test/IG_023639.wav,5.03511381149292,8.197821617126465,3.162707805633545,5.03511381149292,8.197821617126465,3.162707805633545,0.7758300389561357,0.8349065812683658,0.05907654231223014,0.575747678442717,0.6778879719946386,0.10214029355192156,,,,3.784029245376587,4.077569961547852,3.730799436569214,3.8957200050354004,4.798968315124512,4.147344589233398,,,,
IG_023640,Impulse Guard,test,unknown,normal_plus_impulse,musan+impulsive,musan+impulsive,True,20.0,,data/mixtures/test/clean/IG_023640.wav,data/mixtures/test/noisy/IG_023640.wav,data/enhanced/test/IG_023640.wav,-12.382102012634277,3.569336175918579,15.951438188552856,-12.382102012634277,3.569336175918579,15.951438188552856,0.6459254747183854,0.6251147125024858,-0.020810762215899503,0.5085392184544135,0.5257689339317805,0.017229715477366958,,,,3.7841033935546875,4.781979560852051,4.083041667938232,3.785914182662964,4.378329277038574,3.8821218013763428,14.606858253479004,0.009395264089107513,,
IG_023641,Impulse Guard,test,unknown,two_normal_plus_impulse,drone+non_stationary+impulsive,drone+wind+impulsive,True,10.0,,data/mixtures/test/clean/IG_023641.wav,data/mixtures/test/noisy/IG_023641.wav,data/enhanced/test/IG_023641.wav,-5.784759998321533,-2.0878546237945557,3.6969053745269775,-5.784759521484375,-2.0878546237945557,3.6969048976898193,0.4419219871374913,0.491208355581053,0.04928636844356171,0.2839207858642637,0.33728050027403905,0.05335971440977533,,,,3.38501238822937,4.226592063903809,3.605802297592163,3.795506477355957,4.732820510864258,4.064163684844971,10.055273056030273,0.03620016947388649,60.0,10.0
IG_023642,Impulse Guard,test,unknown,normal_noise,drone,drone,False,15.0,15.000001907348633,data/mixtures/test/clean/IG_023642.wav,data/mixtures/test/noisy/IG_023642.wav,data/enhanced/test/IG_023642.wav,15.019323348999023,3.0271048545837402,-11.992218494415283,15.019323348999023,3.0271048545837402,-11.992218494415283,0.91576527894645,0.9312616953965449,0.015496416450094919,0.7332908105312996,0.8126962581356084,0.07940544760430879,,,,3.2532832622528076,4.70960807800293,3.7814457416534424,3.787506580352783,4.798074245452881,4.092790603637695,,,,
IG_023643,Impulse Guard,test,unknown,normal_plus_impulse,drone+impulsive,drone+impulsive,True,15.0,,data/mixtures/test/clean/IG_023643.wav,data/mixtures/test/noisy/IG_023643.wav,data/enhanced/test/IG_023643.wav,-9.978129386901855,5.840014934539795,15.81814432144165,-9.978129386901855,5.840015411376953,15.818144798278809,0.7757020518945387,0.8332635232574375,0.0575614713628988,0.6601986410502853,0.7170538382735687,0.05685519722328347,,,,3.2162060737609863,4.670105934143066,3.7431559562683105,3.7697181701660156,4.718353748321533,4.044035911560059,18.23693084716797,0.007741335313767195,290.0,830.0
IG_023644,Impulse Guard,test,unknown,normal_plus_impulse,non_stationary+impulsive,siren+impulsive,True,5.0,,data/mixtures/test/clean/IG_023644.wav,data/mixtures/test/noisy/IG_023644.wav,data/enhanced/test/IG_023644.wav,3.2577662467956543,6.270074844360352,3.0123085975646973,3.2577662467956543,6.27007532119751,3.0123090744018555,0.7473158518351395,0.795465253374891,0.04814940153975156,0.49526277938946484,0.5838816665716873,0.08861888718222244,,,,3.782797336578369,3.7771668434143066,3.579982042312622,3.7885313034057617,4.789413928985596,4.088973045349121,14.1406831741333,0.028917472809553146,,
IG_023645,Impulse Guard,test,unknown,two_normal_plus_impulse,musan+non_stationary+impulsive,musan+siren+impulsive,True,15.0,,data/mixtures/test/clean/IG_023645.wav,data/mixtures/test/noisy/IG_023645.wav,data/enhanced/test/IG_023645.wav,-6.576171875,0.8216649889945984,7.397836863994598,-6.576171875,0.8216649889945984,7.397836863994598,0.8711954079923574,0.891768431785909,0.020573023793551637,0.7739637961385721,0.8139287555734266,0.03996495943485445,,,,3.422619581222534,4.7475481033325195,3.8850839138031006,3.603816032409668,4.785200119018555,3.9945080280303955,6.9188456535339355,0.14365240931510925,500.0,600.0
IG_023646,Impulse Guard,test,unknown,clean,clean,clean,False,,,data/mixtures/test/clean/IG_023646.wav,data/mixtures/test/noisy/IG_023646.wav,data/enhanced/test/IG_023646.wav,101.38068389892578,21.32188606262207,-80.05879783630371,101.38066101074219,21.321887969970703,-80.05877304077148,0.9999999999999987,0.994393795871052,-0.005606204128946635,1.0,0.989113112098594,-0.010886887901406017,,,,3.7199466228485107,4.487829208374023,3.903887987136841,3.724679708480835,4.538958549499512,3.931819200515747,,,,
IG_023647,Impulse Guard,test,unknown,two_normal_noises,non_stationary+stationary,engine_idling+wind,False,20.0,20.001089096069336,data/mixtures/test/clean/IG_023647.wav,data/mixtures/test/noisy/IG_023647.wav,data/enhanced/test/IG_023647.wav,20.00198745727539,17.004226684570312,-2.997760772705078,20.00198745727539,17.00422477722168,-2.997762680053711,0.9761528224565647,0.9788280228922573,0.002675200435692693,0.8915661294707465,0.9227835680766198,0.031217438605873227,,,,3.7957732677459717,4.768571376800537,4.082172393798828,3.82999324798584,4.797016620635986,4.1135053634643555,,,,
IG_023648,Impulse Guard,test,unknown,normal_noise,drone,drone,False,20.0,20.0,data/mixtures/test/clean/IG_023648.wav,data/mixtures/test/noisy/IG_023648.wav,data/enhanced/test/IG_023648.wav,19.99869155883789,17.21931266784668,-2.779378890991211,19.99869155883789,17.21931266784668,-2.779378890991211,0.960578737971968,0.968301670618249,0.007722932646280989,0.8484470984870054,0.8801174384037829,0.03167033991677748,,,,3.3698418140411377,4.764725685119629,3.867283582687378,3.8729195594787598,4.799460411071777,4.136190414428711,,,,
IG_023649,Impulse Guard,test,unknown,normal_plus_impulse,non_stationary+impulsive,siren+impulsive,True,-5.0,,data/mixtures/test/clean/IG_023649.wav,data/mixtures/test/noisy/IG_023649.wav,data/enhanced/test/IG_023649.wav,-17.39714241027832,-7.464847564697266,9.932294845581055,-17.39714241027832,-7.464847564697266,9.932294845581055,0.36715497058551616,0.2931025280468463,-0.07405244253866988,0.10071674930250557,0.1486565798555417,0.047939830553036133,,,,3.6244564056396484,4.5082597732543945,3.8663580417633057,3.5096373558044434,4.633244037628174,3.8714406490325928,10.705046653747559,0.021162299439311028,180.0,740.0
IG_023650,Impulse Guard,test,unknown,normal_noise,musan,musan,False,20.0,20.0,data/mixtures/test/clean/IG_023650.wav,data/mixtures/test/noisy/IG_023650.wav,data/enhanced/test/IG_023650.wav,20.00141143798828,17.892959594726562,-2.1084518432617188,20.00141143798828,17.892959594726562,-2.1084518432617188,0.9961232864737389,0.9926108037324537,-0.003512482741285239,0.9526676317814384,0.9596491367379263,0.006981504956487861,,,,3.6533517837524414,4.791757583618164,4.022554874420166,3.640796184539795,4.796634674072266,4.018715858459473,,,,
IG_023651,Impulse Guard,test,unknown,impulse,impulsive,impulsive,True,0.0,,data/mixtures/test/clean/IG_023651.wav,data/mixtures/test/noisy/IG_023651.wav,data/enhanced/test/IG_023651.wav,10.998431205749512,16.34598159790039,5.347550392150879,10.998431205749512,16.34598159790039,5.347550392150879,0.9625467479627668,0.9726973966374951,0.010150648674728258,0.9401582685699345,0.9513419685037621,0.011183699933827618,,,,3.8272552490234375,4.799655914306641,4.113455772399902,3.8547630310058594,4.799673080444336,4.127218246459961,3.5639467239379883,0.2947978973388672,110.0,0.0
IG_023652,Impulse Guard,test,unknown,two_normal_noises,drone+musan,drone+musan,False,5.0,5.017768859863281,data/mixtures/test/clean/IG_023652.wav,data/mixtures/test/noisy/IG_023652.wav,data/enhanced/test/IG_023652.wav,5.035854339599609,4.019546031951904,-1.016308307647705,5.035853862762451,4.0195465087890625,-1.0163073539733887,0.8599252306323069,0.8816549346431606,0.021729704010853723,0.6715138574984532,0.7340845598818461,0.0625707023833929,,,,3.0678257942199707,4.256365776062012,3.4620957374572754,3.73317813873291,4.782680511474609,4.057929515838623,,,,
IG_023653,Impulse Guard,test,unknown,normal_plus_impulse,stationary+impulsive,engine_idling+impulsive,True,20.0,,data/mixtures/test/clean/IG_023653.wav,data/mixtures/test/noisy/IG_023653.wav,data/enhanced/test/IG_023653.wav,-15.231340408325195,-8.512822151184082,6.718518257141113,-15.231340408325195,-8.512822151184082,6.718518257141113,0.371371861935596,0.35783662741136096,-0.013535234524235051,0.17849089099978804,0.19592496802249015,0.01743407702270211,,,,3.6629438400268555,4.733332633972168,3.998138189315796,3.699650287628174,4.604191780090332,3.951921224594116,11.33398151397705,0.015354398638010025,70.0,40.0
IG_023654,Impulse Guard,test,unknown,normal_noise,non_stationary,siren,False,0.0,-7.765790996927535e-07,data/mixtures/test/clean/IG_023654.wav,data/mixtures/test/noisy/IG_023654.wav,data/enhanced/test/IG_023654.wav,-0.0660376325249672,7.606912612915039,7.672950245440006,-0.06603816151618958,7.606912612915039,7.672950774431229,0.6963127715360953,0.7524977579365398,0.05618498640044456,0.40857988884064705,0.5271812916554943,0.11860140281484727,,,,3.86944580078125,3.370973587036133,3.4202096462249756,3.928161144256592,4.796053409576416,4.162107467651367,,,,
IG_023655,Impulse Guard,test,unknown,normal_noise,non_stationary,wind,False,15.0,15.0,data/mixtures/test/clean/IG_023655.wav,data/mixtures/test/noisy/IG_023655.wav,data/enhanced/test/IG_023655.wav,14.974738121032715,11.721068382263184,-3.2536697387695312,14.974739074707031,11.721068382263184,-3.2536706924438477,0.9098448153954599,0.92033174565756,0.010486930262100125,0.7776083256465627,0.8163245691736517,0.03871624352708902,,,,3.7819790840148926,4.734533786773682,4.05825662612915,3.630737781524658,4.796465873718262,4.013602256774902,,,,
IG_023656,Impulse Guard,test,unknown,clean,clean,clean,False,,,data/mixtures/test/clean/IG_023656.wav,data/mixtures/test/noisy/IG_023656.wav,data/enhanced/test/IG_023656.wav,105.8583755493164,18.033950805664062,-87.82442474365234,105.85041809082031,18.03394889831543,-87.81646919250488,0.9999999999999996,0.9966665685496989,-0.003333431450300628,1.0,0.9967657686688357,-0.0032342313311642945,,,,3.638596296310425,4.799351692199707,4.018974304199219,3.6154375076293945,4.799509048461914,4.007473468780518,,,,
IG_023657,Impulse Guard,test,unknown,normal_plus_impulse,drone+impulsive,drone+impulsive,True,20.0,,data/mixtures/test/clean/IG_023657.wav,data/mixtures/test/noisy/IG_023657.wav,data/enhanced/test/IG_023657.wav,1.4364104270935059,6.171236991882324,4.734826564788818,1.4364104270935059,6.171237945556641,4.734827518463135,0.9659207369474305,0.9747227334087928,0.00880199646136226,0.8698768524914375,0.9417325389759877,0.07185568648455021,,,,3.3766837120056152,4.773375988006592,3.8750298023223877,3.902374029159546,4.799034118652344,4.150704383850098,22.47527313232422,0.008116630837321281,,
IG_023658,Impulse Guard,test,unknown,normal_noise,stationary,engine_idling,False,0.0,0.0,data/mixtures/test/clean/IG_023658.wav,data/mixtures/test/noisy/IG_023658.wav,data/enhanced/test/IG_023658.wav,0.03156375139951706,4.350996494293213,4.319432742893696,0.03156426548957825,4.350996494293213,4.319432228803635,0.6169537263366521,0.6487651882111403,0.031811461874488134,0.34769759417024976,0.42319260629431643,0.07549501212406667,,,,3.155704975128174,3.4228529930114746,3.0892789363861084,3.527714490890503,4.787997245788574,3.9578559398651123,,,,
IG_023659,Impulse Guard,test,unknown,normal_noise,non_stationary,siren,False,15.0,15.0,data/mixtures/test/clean/IG_023659.wav,data/mixtures/test/noisy/IG_023659.wav,data/enhanced/test/IG_023659.wav,15.187020301818848,16.555593490600586,1.3685731887817383,15.187020301818848,16.555593490600586,1.3685731887817383,0.9779990272678826,0.9838279722721809,0.005828945004298314,0.8867858749989888,0.9440591936342998,0.057273318635311044,,,,4.145495414733887,4.704788684844971,4.225142478942871,4.062231063842773,4.79921817779541,4.230724811553955,,,,
IG_023660,Impulse Guard,test,unknown,two_normal_noises,musan+non_stationary,musan+wind,False,0.0,-0.05195017531514168,data/mixtures/test/clean/IG_023660.wav,data/mixtures/test/noisy/IG_023660.wav,data/enhanced/test/IG_023660.wav,-0.23241601884365082,5.354851722717285,5.587267741560936,-0.2324165552854538,5.354851722717285,5.587268278002739,0.5786232321802219,0.5988318204534416,0.020208588273219696,0.38607592249888034,0.46720355644593303,0.08112763394705269,,,,3.9115519523620605,4.495877265930176,4.003714561462402,3.678459405899048,4.794041156768799,4.036250591278076,,,,
IG_023661,Impulse Guard,test,unknown,two_normal_plus_impulse,drone+stationary+impulsive,drone+engine_idling+impulsive,True,0.0,,data/mixtures/test/clean/IG_023661.wav,data/mixtures/test/noisy/IG_023661.wav,data/enhanced/test/IG_023661.wav,-14.45523738861084,-5.57314920425415,8.88208818435669,-14.45523738861084,-5.573148727416992,8.882088661193848,0.49680954841813374,0.5388024087408513,0.04199286032271754,0.24453724672764465,0.3218611373714427,0.07732389064379802,,,,3.2572154998779297,4.702250003814697,3.7797327041625977,3.589714288711548,4.760304927825928,3.9750096797943115,9.73524284362793,0.023701893165707588,60.0,780.0
IG_023662,Impulse Guard,test,unknown,impulse,impulsive,impulsive,True,15.0,,data/mixtures/test/clean/IG_023662.wav,data/mixtures/test/noisy/IG_023662.wav,data/enhanced/test/IG_023662.wav,-11.096214294433594,1.4080570936203003,12.504271388053894,-11.096214294433594,1.4080570936203003,12.504271388053894,0.8584013581193738,0.8811049753197093,0.022703617200335535,0.8399550455993785,0.85612244152363,0.016167395924251537,,,,3.4963560104370117,4.799915790557861,3.9481360912323,3.5035533905029297,4.799800872802734,3.951677083969116,9.681751251220703,0.04229177162051201,160.0,400.0
IG_023663,Impulse Guard,test,unknown,impulse,impulsive,impulsive,True,-5.0,,data/mixtures/test/clean/IG_023663.wav,data/mixtures/test/noisy/IG_023663.wav,data/enhanced/test/IG_023663.wav,-8.38431167602539,3.9272477626800537,12.311559438705444,-8.38431167602539,3.9272472858428955,12.311558961868286,0.8899907017562306,0.8941504531757657,0.004159751419535063,0.8703858866859288,0.868547036779237,-0.0018388499066918085,,,,3.9291815757751465,4.788116455078125,4.158649444580078,3.939694404602051,4.779630661010742,4.15966272354126,10.628387451171875,0.04387355223298073,260.0,560.0
IG_023664,Impulse Guard,test,unknown,two_normal_noises,drone+musan,drone+musan,False,0.0,0.03517443314194679,data/mixtures/test/clean/IG_023664.wav,data/mixtures/test/noisy/IG_023664.wav,data/enhanced/test/IG_023664.wav,-0.02520204521715641,1.422887921333313,1.4480899665504694,-0.02520204521715641,1.422887921333313,1.4480899665504694,0.7271097603459257,0.7640749030777265,0.03696514273180085,0.35630895366931165,0.4759460509164441,0.11963709724713245,,,,2.975978136062622,3.627376079559326,3.101677179336548,3.6977174282073975,4.791472434997559,4.044595241546631,,,,
IG_023665,Impulse Guard,test,unknown,two_normal_noises,musan,musan,False,-5.0,-4.948798179626465,data/mixtures/test/clean/IG_023665.wav,data/mixtures/test/noisy/IG_023665.wav,data/enhanced/test/IG_023665.wav,-4.915118217468262,-3.4175240993499756,1.4975941181182861,-4.91511869430542,-3.4175240993499756,1.4975945949554443,0.648270527337245,0.6607200820698379,0.012449554732592905,0.34418906601031024,0.3779325491495339,0.03374348313922365,,,,3.5870673656463623,2.7844293117523193,2.985748291015625,3.945931911468506,4.654733657836914,4.100333213806152,,,,
IG_023666,Impulse Guard,test,unknown,two_normal_plus_impulse,non_stationary+impulsive,wind+impulsive,True,5.0,,data/mixtures/test/clean/IG_023666.wav,data/mixtures/test/noisy/IG_023666.wav,data/enhanced/test/IG_023666.wav,3.3487296104431152,6.851189613342285,3.50246000289917,3.3487305641174316,6.851189613342285,3.5024590492248535,0.8262563972930133,0.870297077093989,0.0440406798009757,0.6153060115146566,0.7005708980240991,0.08526488650944253,,,,3.97475004196167,4.471214294433594,4.022982597351074,3.806053638458252,4.79658842086792,4.101321220397949,22.657154083251953,0.0018626370001584291,90.0,590.0
IG_023667,Impulse Guard,test,unknown,normal_noise,stationary,engine_idling,False,15.0,15.0,data/mixtures/test/clean/IG_023667.wav,data/mixtures/test/noisy/IG_023667.wav,data/enhanced/test/IG_023667.wav,15.001241683959961,14.495859146118164,-0.5053825378417969,15.001243591308594,14.495859146118164,-0.5053844451904297,0.9597992017424014,0.965455376854222,0.005656175111820594,0.8836664973524115,0.9010418243014936,0.01737532694908206,,,,3.892078161239624,4.717099189758301,4.104588985443115,3.8998091220855713,4.796419143676758,4.148114204406738,,,,
IG_023668,Impulse Guard,test,unknown,two_normal_noises,non_stationary,wind,False,-5.0,-5.177073955535889,data/mixtures/test/clean/IG_023668.wav,data/mixtures/test/noisy/IG_023668.wav,data/enhanced/test/IG_023668.wav,-5.536703586578369,0.27354639768600464,5.810249984264374,-5.536703586578369,0.27354541420936584,5.810249000787735,0.8016139199420567,0.8326267582306247,0.031012838288568045,0.5951628534884549,0.6449809088414464,0.04981805535299155,,,,4.108404636383057,4.642071723937988,4.175238609313965,3.9681341648101807,4.799530982971191,4.18383264541626,,,,
IG_023669,Impulse Guard,test,unknown,normal_plus_impulse,musan+impulsive,musan+impulsive,True,0.0,,data/mixtures/test/clean/IG_023669.wav,data/mixtures/test/noisy/IG_023669.wav,data/enhanced/test/IG_023669.wav,-12.628246307373047,-2.565570831298828,10.062675476074219,-12.628246307373047,-2.56557035446167,10.062675952911377,0.711251704313674,0.7505093905857095,0.03925768627203552,0.5041670487036742,0.5668039534093051,0.06263690470563088,,,,3.628912925720215,4.6249799728393555,3.9269464015960693,3.914682626724243,4.781113624572754,4.147898197174072,8.035002708435059,0.10611667484045029,90.0,1050.0
IG_023670,Impulse Guard,test,unknown,two_normal_plus_impulse,non_stationary+stationary+impulsive,engine_idling+wind+impulsive,True,0.0,,data/mixtures/test/clean/IG_023670.wav,data/mixtures/test/noisy/IG_023670.wav,data/enhanced/test/IG_023670.wav,-5.720768928527832,-2.3030247688293457,3.4177441596984863,-5.720767974853516,-2.3030247688293457,3.41774320602417,0.45703383854595736,0.47295563216719644,0.015921793621239078,0.24874101253684355,0.3371802373521241,0.08843922481528055,,,,3.6821060180664062,3.3135361671447754,3.297821044921875,3.7026443481445312,4.728975772857666,4.015810012817383,22.445566177368164,0.0018569871317595243,100.0,190.0
IG_023671,Impulse Guard,test,unknown,two_normal_noises,non_stationary+stationary,engine_idling+wind,False,5.0,5.068984508514404,data/mixtures/test/clean/IG_023671.wav,data/mixtures/test/noisy/IG_023671.wav,data/enhanced/test/IG_023671.wav,5.077419757843018,9.81399917602539,4.736579418182373,5.077418804168701,9.81399917602539,4.7365803718566895,0.8451593688910386,0.8922189210823365,0.04705955219129787,0.6208417707329708,0.7521724095004328,0.1313306387674621,,,,3.7091848850250244,4.351401329040527,3.8302929401397705,3.661722421646118,4.799248695373535,4.0304856300354,,,,
IG_023672,Impulse Guard,test,unknown,impulse,impulsive,impulsive,True,10.0,,data/mixtures/test/clean/IG_023672.wav,data/mixtures/test/noisy/IG_023672.wav,data/enhanced/test/IG_023672.wav,5.107595443725586,7.303125858306885,2.195530414581299,5.1075944900512695,7.303125858306885,2.1955313682556152,0.990278105478262,0.9887485459188023,-0.001529559559459659,0.9883891139327994,0.9860135908963985,-0.002375523036400873,,,,3.529240608215332,4.796849250793457,3.9630448818206787,3.541550636291504,4.797701835632324,3.9696261882781982,1.6674787998199463,0.6766660213470459,60.0,170.0
IG_023673,Impulse Guard,test,unknown,normal_plus_impulse,musan+impulsive,musan+impulsive,True,15.0,,data/mixtures/test/clean/IG_023673.wav,data/mixtures/test/noisy/IG_023673.wav,data/enhanced/test/IG_023673.wav,-8.994468688964844,-0.5344657301902771,8.460002958774567,-8.994468688964844,-0.5344657301902771,8.460002958774567,0.596781345192904,0.6505565614140236,0.05377521622111958,0.418301458316075,0.457179300459111,0.03887784214303597,,,,3.7608578205108643,4.785015106201172,4.072936534881592,3.7506566047668457,4.7750139236450195,4.062835693359375,12.732564926147461,0.007097386289387941,70.0,590.0
IG_023674,Impulse Guard,test,unknown,normal_noise,non_stationary,siren,False,-5.0,-4.999999523162842,data/mixtures/test/clean/IG_023674.wav,data/mixtures/test/noisy/IG_023674.wav,data/enhanced/test/IG_023674.wav,-4.967816352844238,-4.305414199829102,0.6624021530151367,-4.967816352844238,-4.305414199829102,0.6624021530151367,0.5854426224398847,0.6412690135896288,0.05582639114974419,0.4550980304422092,0.5230428485085857,0.06794481806637653,,,,3.793086051940918,2.8478574752807617,3.120471715927124,3.8682780265808105,4.7026238441467285,4.085451126098633,,,,
IG_023675,Impulse Guard,test,unknown,normal_plus_impulse,stationary+impulsive,engine_idling+impulsive,True,20.0,,data/mixtures/test/clean/IG_023675.wav,data/mixtures/test/noisy/IG_023675.wav,data/enhanced/test/IG_023675.wav,-11.601354598999023,0.38468724489212036,11.986041843891144,-11.601353645324707,0.38468676805496216,11.98604041337967,0.7015883963794317,0.7179663319623601,0.016377935582928438,0.5595750755331045,0.607512239147879,0.047937163614774514,,,,3.8279218673706055,4.792728900909424,4.110325813293457,3.7563891410827637,4.753873348236084,4.055131435394287,14.654693603515625,0.004795846529304981,110.0,240.0
IG_023676,Impulse Guard,test,unknown,two_normal_plus_impulse,non_stationary+stationary+impulsive,engine_idling+siren+impulsive,True,0.0,,data/mixtures/test/clean/IG_023676.wav,data/mixtures/test/noisy/IG_023676.wav,data/enhanced/test/IG_023676.wav,-4.879018783569336,-0.456884503364563,4.422134280204773,-4.879018783569336,-0.45688480138778687,4.422133982181549,0.5288536109648801,0.5687291859811309,0.03987557501625072,0.23934207475579555,0.33315311869285535,0.0938110439370598,,,,3.748708963394165,3.9793004989624023,3.6640045642852783,3.5962600708007812,4.7940874099731445,3.995173692703247,21.323684692382812,0.0036439471878111362,930.0,820.0
IG_023677,Impulse Guard,test,unknown,two_normal_plus_impulse,stationary+impulsive,engine_idling+impulsive,True,-5.0,,data/mixtures/test/clean/IG_023677.wav,data/mixtures/test/noisy/IG_023677.wav,data/enhanced/test/IG_023677.wav,-5.37219762802124,-2.7901127338409424,2.582084894180298,-5.37219762802124,-2.7901127338409424,2.582084894180298,0.5543060714737188,0.5884159037510652,0.03410983227734643,0.2863739528722795,0.33503579151783414,0.04866183864555462,,,,4.168741703033447,3.4088618755340576,3.588801622390747,4.034013748168945,4.7861480712890625,4.210081100463867,29.446409225463867,0.00023486599093303084,,
IG_023678,Impulse Guard,test,unknown,two_normal_noises,drone+non_stationary,drone+wind,False,5.0,4.95194149017334,data/mixtures/test/clean/IG_023678.wav,data/mixtures/test/noisy/IG_023678.wav,data/enhanced/test/IG_023678.wav,4.950126647949219,8.21060562133789,3.260478973388672,4.9501261711120605,8.21060562133789,3.26047945022583,0.8197099147631506,0.8558909578992245,0.036181043136073954,0.5658729177064912,0.7002295345400346,0.13435661683354339,,,,3.108158588409424,4.338891983032227,3.5235252380371094,3.724895477294922,4.798581123352051,4.06173849105835,,,,
IG_023679,Impulse Guard,test,unknown,two_normal_plus_impulse,drone+musan+impulsive,drone+musan+impulsive,True,20.0,,data/mixtures/test/clean/IG_023679.wav,data/mixtures/test/noisy/IG_023679.wav,data/enhanced/test/IG_023679.wav,-6.574469566345215,4.6930413246154785,11.267510890960693,-6.574469566345215,4.6930413246154785,11.267510890960693,0.9073144727311498,0.9184686223229741,0.011154149591824258,0.7415422675337211,0.8129508832371163,0.07140861570339518,,,,3.381258726119995,4.783993244171143,3.8826258182525635,3.619424343109131,4.796263217926025,4.007843971252441,12.417078971862793,0.0431404635310173,350.0,0.0
IG_023680,Impulse Guard,test,unknown,two_normal_plus_impulse,non_stationary+stationary+impulsive,engine_idling+wind+impulsive,True,0.0,,data/mixtures/test/clean/IG_023680.wav,data/mixtures/test/noisy/IG_023680.wav,data/enhanced/test/IG_023680.wav,-3.8749303817749023,0.620414137840271,4.495344519615173,-3.8749301433563232,0.6204146146774292,4.495344758033752,0.6113817294210587,0.6358337443784411,0.024452014957382362,0.3055661697690621,0.40348420126665274,0.09791803149759065,,,,3.7584409713745117,3.987666368484497,3.673053503036499,3.6988143920898438,4.769462585449219,4.0341386795043945,6.524667263031006,0.08786723017692566,190.0,130.0
IG_023681,Impulse Guard,test,unknown,clean,clean,clean,False,,,data/mixtures/test/clean/IG_023681.wav,data/mixtures/test/noisy/IG_023681.wav,data/enhanced/test/IG_023681.wav,104.3363037109375,19.437759399414062,-84.89854431152344,104.33335876464844,19.437759399414062,-84.89559936523438,0.9999999999999997,0.9962883114290227,-0.003711688570976923,1.0,0.9939745423590313,-0.006025457640968734,,,,3.418973445892334,4.795825958251953,3.907399892807007,3.4165353775024414,4.796979904174805,3.9067575931549072,,,,
IG_023682,Impulse Guard,test,unknown,two_normal_noises,musan+non_stationary,musan+siren,False,5.0,4.9960761070251465,data/mixtures/test/clean/IG_023682.wav,data/mixtures/test/noisy/IG_023682.wav,data/enhanced/test/IG_023682.wav,5.002844333648682,4.380063533782959,-0.6227807998657227,5.002843856811523,4.380063533782959,-0.6227803230285645,0.8474839452827223,0.892048451012875,0.04456450573015269,0.6123776803519999,0.7225525390286046,0.1101748586766047,,,,3.625981330871582,4.3699164390563965,3.7979488372802734,3.673612117767334,4.797873020172119,4.03574275970459,,,,
IG_023683,Impulse Guard,test,unknown,normal_plus_impulse,drone+impulsive,drone+impulsive,True,-5.0,,data/mixtures/test/clean/IG_023683.wav,data/mixtures/test/noisy/IG_023683.wav,data/enhanced/test/IG_023683.wav,-8.301419258117676,-2.7709755897521973,5.5304436683654785,-8.301419258117676,-2.7709758281707764,5.530443429946899,0.6238671166150918,0.6568957649168637,0.03302864830177199,0.27844000869406826,0.31324620626997757,0.0348061975759093,,,,2.8663330078125,2.8276472091674805,2.6469900608062744,3.4808459281921387,4.785519123077393,3.93318247795105,27.781291961669922,0.0013401346514001489,1470.0,130.0
IG_023684,Impulse Guard,test,unknown,normal_noise,non_stationary,wind,False,20.0,20.0,data/mixtures/test/clean/IG_023684.wav,data/mixtures/test/noisy/IG_023684.wav,data/enhanced/test/IG_023684.wav,20.00002098083496,18.330320358276367,-1.6697006225585938,20.00002098083496,18.330320358276367,-1.6697006225585938,0.9966903859968491,0.9939185122445588,-0.002771873752290266,0.981275676726728,0.9846325760254676,0.003356899298739613,,,,3.808858871459961,4.774388790130615,4.0916242599487305,3.7544429302215576,4.795053482055664,4.074748516082764,,,,
IG_023685,Impulse Guard,test,unknown,normal_plus_impulse,non_stationary+impulsive,siren+impulsive,True,10.0,,data/mixtures/test/clean/IG_023685.wav,data/mixtures/test/noisy/IG_023685.wav,data/enhanced/test/IG_023685.wav,-1.3675898313522339,10.390447616577148,11.758037447929382,-1.3675898313522339,10.390447616577148,11.758037447929382,0.9179277173310112,0.9341097538897953,0.01618203655878414,0.7936511664453898,0.8689943217955937,0.07534315535020386,,,,4.0290656089782715,4.731480121612549,4.180273056030273,4.049546241760254,4.799088478088379,4.22431755065918,18.16218376159668,0.0114600770175457,,
